ultimaActualizacion,id_caso,casoId,sugerencia_id,Dominio,usuario,estado_caso,suggestion_reason,Auditor,Borrado,EstadoFinal_esCorrecto,Motivo_de_Rechazo_esCorrecto,Accion_Correcta,Codigo_de_tipificacion,Casuisticas,Comentario,Casuisticas agrupadas,Aplica_BTC,Tipo_de_BTC
2025-12-29,MLBS358109391,MLBS358109391,511115473,TOOL_BAGS_AND_BACKPACKS,ext_ola,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,En fuente respaldante se ve una marca por lo que se puede ir por descarte en vez de E-IMGI/E-ICN,,,
2025-12-29,MLBS358109391,MLBS358109391,511115464,TOOL_BAGS_AND_BACKPACKS,ext_ola,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,En fuente respaldante se ve una marca por lo que se puede ir por descarte en vez de E-IMGI/E-ICN,,,
2025-12-29,MLBS358109391,MLBS358109391,511115454,TOOL_BAGS_AND_BACKPACKS,ext_ola,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,En fuente respaldante se ve una marca por lo que se puede ir por descarte en vez de E-IMGI/E-ICN,,,
2025-12-29,MLBS358109391,MLBS358109391,511115474,TOOL_BAGS_AND_BACKPACKS,ext_ola,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,En fuente respaldante se ve una marca por lo que se puede ir por descarte en vez de E-IMGI/E-ICN,,,
2025-12-29,MLBS358109391,MLBS358109391,511115457,TOOL_BAGS_AND_BACKPACKS,ext_ola,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,En fuente respaldante se ve una marca por lo que se puede ir por descarte en vez de E-IMGI/E-ICN,,,
2025-12-29,MLBS358144559,MLBS358144559,511292404,POWERED_RIDE_ON_TOYS,ext_matvalle,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292370,POWERED_RIDE_ON_TOYS,ext_matvalle,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292364,POWERED_RIDE_ON_TOYS,ext_matvalle,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292379,POWERED_RIDE_ON_TOYS,ext_matvalle,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292419,POWERED_RIDE_ON_TOYS,ext_matvalle,Rechazado,E-ISVE,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292413,POWERED_RIDE_ON_TOYS,ext_matvalle,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292392,POWERED_RIDE_ON_TOYS,ext_matvalle,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292399,POWERED_RIDE_ON_TOYS,ext_matvalle,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292343,POWERED_RIDE_ON_TOYS,ext_matvalle,Rechazado,E-ICN,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292346,POWERED_RIDE_ON_TOYS,ext_matvalle,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292352,POWERED_RIDE_ON_TOYS,ext_matvalle,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292357,POWERED_RIDE_ON_TOYS,ext_matvalle,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292409,POWERED_RIDE_ON_TOYS,ext_matvalle,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292417,POWERED_RIDE_ON_TOYS,ext_matvalle,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358144559,MLBS358144559,511292385,POWERED_RIDE_ON_TOYS,ext_matvalle,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358180237,MLBS358180237,511494915,SUNGLASSES,ext_agfasson,Aprobado,PHOTOSTUDIO_PICTURES,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358180237,MLBS358180237,511494914,SUNGLASSES,ext_agfasson,Aprobado,PHOTOSTUDIO_PICTURES,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358180237,MLBS358180237,511494913,SUNGLASSES,ext_agfasson,Aprobado,PHOTOSTUDIO_PICTURES,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358180237,MLBS358180237,511494911,SUNGLASSES,ext_agfasson,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358180237,MLBS358180237,511494912,SUNGLASSES,ext_agfasson,Aprobado,PHOTOSTUDIO_PICTURES,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358200451,MLBS358200451,511598018,ELECTRIC_PRESSURE_WASHERS,ext_toarruss,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358200451,MLBS358200451,511598019,ELECTRIC_PRESSURE_WASHERS,ext_toarruss,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358200451,MLBS358200451,511598020,ELECTRIC_PRESSURE_WASHERS,ext_toarruss,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358200451,MLBS358200451,511598017,ELECTRIC_PRESSURE_WASHERS,ext_toarruss,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358200451,MLBS358200451,511598016,ELECTRIC_PRESSURE_WASHERS,ext_toarruss,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358200451,MLBS358200451,511598015,ELECTRIC_PRESSURE_WASHERS,ext_toarruss,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358200451,MLBS358200451,511598014,ELECTRIC_PRESSURE_WASHERS,ext_toarruss,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358200451,MLBS358200451,511598012,ELECTRIC_PRESSURE_WASHERS,ext_toarruss,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358200451,MLBS358200451,511598013,ELECTRIC_PRESSURE_WASHERS,ext_toarruss,Rechazado,E-NCP,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358210683,MLBS358210683,511612556,WRISTWATCHES,ext_ramiherr,Aprobado,PHOTOSTUDIO_PICTURES,ext_vitofalo,,OK,OK,,,,,,,
2025-12-29,MLBS358210683,MLBS358210683,511612551,WRISTWATCHES,ext_ramiherr,Aprobado,PHOTOSTUDIO_PICTURES,ext_vitofalo,,OK,OK,,,,,,,
2025-12-29,MLBS358210683,MLBS358210683,511612554,WRISTWATCHES,ext_ramiherr,Aprobado,PHOTOSTUDIO_PICTURES,ext_vitofalo,,OK,OK,,,,,,,
2025-12-29,MLBS358210683,MLBS358210683,511612544,WRISTWATCHES,ext_ramiherr,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2025-12-29,MLBS358227215,MLBS358227215,511629175,WASTE_BASKETS,ext_joavgust,Aprobado,OWNER,ext_vitofalo,,OK,OK,,,,,,,
2025-12-29,MLBS358227215,MLBS358227215,511629176,WASTE_BASKETS,ext_joavgust,Aprobado,OWNER,ext_vitofalo,,OK,OK,,,,,,,
2025-12-29,MLBS358227215,MLBS358227215,511629174,WASTE_BASKETS,ext_joavgust,Rechazado,E-ICN,ext_vitofalo,,OK,OK,,,,,,,
2025-12-29,MLBS358227215,MLBS358227215,511629179,WASTE_BASKETS,ext_joavgust,Aprobado,OWNER,ext_vitofalo,,OK,OK,,,,,,,
2025-12-29,MLBS358227215,MLBS358227215,511629177,WASTE_BASKETS,ext_joavgust,Aprobado,OWNER,ext_vitofalo,,OK,OK,,,,,,,
2025-12-29,MLBS358227215,MLBS358227215,511629180,WASTE_BASKETS,ext_joavgust,Aprobado,OWNER,ext_vitofalo,,OK,OK,,,,,,,
2025-12-29,MLBS358227215,MLBS358227215,511629178,WASTE_BASKETS,ext_joavgust,Aprobado,OWNER,ext_vitofalo,,OK,OK,,,,,,,
2025-12-29,MLBS358227215,MLBS358227215,511629181,WASTE_BASKETS,ext_joavgust,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2025-12-29,MLBS358268154,MLBS358268154,511120722,NON_CORRECTIVE_GLASSES_AND_FRAMES,ext_deparede,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358268154,MLBS358268154,511120717,NON_CORRECTIVE_GLASSES_AND_FRAMES,ext_deparede,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511458958,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511458949,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511458951,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511458993,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511459037,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511458998,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511459021,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511458968,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511459035,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511458986,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511459029,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511458981,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511458974,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511459033,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511459004,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511459013,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358325400,MLBS358325400,511459025,TOY_KEYBOARDS_AND_PIANOS,ext_matiam,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358326096,MLBS358326096,511477786,CHARMS,ext_deparede,Aprobado,PRECEDENCE,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358326096,MLBS358326096,511477846,CHARMS,ext_deparede,Aprobado,PRECEDENCE,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358326096,MLBS358326096,511477802,CHARMS,ext_deparede,Rechazado,E-REL,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358326096,MLBS358326096,511477834,CHARMS,ext_deparede,Aprobado,PRECEDENCE,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358326096,MLBS358326096,511477826,CHARMS,ext_deparede,Aprobado,PRECEDENCE,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358326096,MLBS358326096,511477788,CHARMS,ext_deparede,Aprobado,PRECEDENCE,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358326096,MLBS358326096,511477793,CHARMS,ext_deparede,Aprobado,PRECEDENCE,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358326096,MLBS358326096,511477812,CHARMS,ext_deparede,Aprobado,PRECEDENCE,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358326096,MLBS358326096,511477819,CHARMS,ext_deparede,Aprobado,PRECEDENCE,ext_lopmatia,,OK,OK,,,,,,,
2025-12-29,MLBS358395506,MLBS358395506,511643483,FLOOR_CEILING_AND_WALL_LIGHTS,ext_damercur,Rechazado,E-NCP,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS358395506,MLBS358395506,511643490,FLOOR_CEILING_AND_WALL_LIGHTS,ext_damercur,Rechazado,E-NCP,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS358395506,MLBS358395506,511643484,FLOOR_CEILING_AND_WALL_LIGHTS,ext_damercur,Rechazado,E-NCP,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS358395506,MLBS358395506,511643502,FLOOR_CEILING_AND_WALL_LIGHTS,ext_damercur,Rechazado,E-NCP,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS358516518,MLBS358516518,511785708,VEHICLE_TRACKERS,ext_agfasson,Aprobado,MADE_IN_ENHANCEMENT,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358516518,MLBS358516518,511785716,VEHICLE_TRACKERS,ext_agfasson,Rechazado,PRODUCT_STANDARDS,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358516518,MLBS358516518,511785715,VEHICLE_TRACKERS,ext_agfasson,Aprobado,ADDITIONAL_SUGGESTION,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358516518,MLBS358516518,511785712,VEHICLE_TRACKERS,ext_agfasson,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358516518,MLBS358516518,511785711,VEHICLE_TRACKERS,ext_agfasson,Aprobado,PHOTOSTUDIO_PICTURES,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358543567,MLBS358543567,511982307,CELLPHONE_SCREENS,ext_matiam,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358543567,MLBS358543567,511982329,CELLPHONE_SCREENS,ext_matiam,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358543567,MLBS358543567,511982308,CELLPHONE_SCREENS,ext_matiam,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358543567,MLBS358543567,511982324,CELLPHONE_SCREENS,ext_matiam,Rechazado,E-ORT,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358543567,MLBS358543567,511982326,CELLPHONE_SCREENS,ext_matiam,Rechazado,E-ORT,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358543567,MLBS358543567,511982325,CELLPHONE_SCREENS,ext_matiam,Rechazado,E-ORT,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358543567,MLBS358543567,511982327,CELLPHONE_SCREENS,ext_matiam,Rechazado,E-ORT,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358543567,MLBS358543567,511982309,CELLPHONE_SCREENS,ext_matiam,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358543567,MLBS358543567,511982316,CELLPHONE_SCREENS,ext_matiam,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358543567,MLBS358543567,511982328,CELLPHONE_SCREENS,ext_matiam,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358608124,MLBS358608124,511877719,ROUTERS_AND_WIRELESS_SYSTEMS,ext_fagaglia,Rechazado,E-REL,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358646539,MLBS358646539,512104222,CURTAIN_RODS,ext_tamarco,Aprobado,OWNER,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS358646539,MLBS358646539,512104217,CURTAIN_RODS,ext_tamarco,Aprobado,OWNER,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS358646539,MLBS358646539,512104219,CURTAIN_RODS,ext_tamarco,Rechazado,E-REL,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS358646539,MLBS358646539,512104223,CURTAIN_RODS,ext_tamarco,Aprobado,OWNER,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS358646539,MLBS358646539,512104225,CURTAIN_RODS,ext_tamarco,Aprobado,OWNER,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS358646539,MLBS358646539,512104221,CURTAIN_RODS,ext_tamarco,Rechazado,E-REL,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS358711673,MLBS358711673,512180021,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180040,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180038,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180034,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180024,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180017,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180025,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180027,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180028,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180032,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,OK,NOT OK,E-DV,,,Menciona datos de compra,,,
2025-12-29,MLBS358711673,MLBS358711673,512180019,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180016,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180023,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180036,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180020,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180039,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358711673,MLBS358711673,512180033,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,ext_tamarco,Rechazado,E-NCP,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,"El seller no quiere mutar el producto, en la sdc habla de el mismo que se encuentra en la PDP",E-NCP - mutación,,
2025-12-29,MLBS358806501,MLBS358806501,512259958,ELECTRIC_HAIR_BRUSHES,ext_tibareir,Aprobado,APPROVED,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS358806573,MLBS358806573,512276828,CAMERA_CHARGERS,ext_damercur,Rechazado,E-IMCA,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358806573,MLBS358806573,512276829,CAMERA_CHARGERS,ext_damercur,Rechazado,E-IMCA,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358806573,MLBS358806573,512276827,CAMERA_CHARGERS,ext_damercur,Rechazado,E-REL,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358806573,MLBS358806573,512276830,CAMERA_CHARGERS,ext_damercur,Rechazado,E-IMCA,ext_joatenci,,OK,OK,,,,,,,
2025-12-29,MLBS358953960,MLBS358953960,512254338,GARDEN_FERTILIZERS,ext_jocambar,Aprobado,ASP,ext_vitofalo,,NOT OK,NOT OK,E-NCP,,,"Se debería rechazar por descarte ya que toda la PDP refería a que era de 1kg, solo el titulo y alguna imagen mencionaba 5, se paso por la matriz y dio definido al 1",E-NCP - mutación,,
2025-12-29,MLBS358953960,MLBS358953960,512254333,GARDEN_FERTILIZERS,ext_jocambar,Aprobado,MADE_IN_ENHANCEMENT,ext_vitofalo,,NOT OK,NOT OK,E-NCP,,,"Se debería rechazar por descarte ya que toda la PDP refería a que era de 1kg, solo el titulo y alguna imagen mencionaba 5, se paso por la matriz y dio definido al 1",E-NCP - mutación,,
2025-12-29,MLBS358953960,MLBS358953960,512254327,GARDEN_FERTILIZERS,ext_jocambar,Aprobado,ASP,ext_vitofalo,,NOT OK,NOT OK,E-NCP,,,"Se debería rechazar por descarte ya que toda la PDP refería a que era de 1kg, solo el titulo y alguna imagen mencionaba 5, se paso por la matriz y dio definido al 1",E-NCP - mutación,,
2025-12-29,MLBS358953960,MLBS358953960,512254328,GARDEN_FERTILIZERS,ext_jocambar,Aprobado,APPROVED,ext_vitofalo,,NOT OK,NOT OK,E-NCP,,,"Se debería rechazar por descarte ya que toda la PDP refería a que era de 1kg, solo el titulo y alguna imagen mencionaba 5, se paso por la matriz y dio definido al 1",E-NCP - mutación,,
2025-12-29,MLBS358953960,MLBS358953960,512254340,GARDEN_FERTILIZERS,ext_jocambar,Aprobado,ASP,ext_vitofalo,,NOT OK,NOT OK,E-NCP,,,"Se debería rechazar por descarte ya que toda la PDP refería a que era de 1kg, solo el titulo y alguna imagen mencionaba 5, se paso por la matriz y dio definido al 1",E-NCP - mutación,,
2025-12-29,MLBS358953960,MLBS358953960,512254332,GARDEN_FERTILIZERS,ext_jocambar,Aprobado,MADE_IN_ENHANCEMENT,ext_vitofalo,,NOT OK,NOT OK,E-NCP,,,"Se debería rechazar por descarte ya que toda la PDP refería a que era de 1kg, solo el titulo y alguna imagen mencionaba 5, se paso por la matriz y dio definido al 1",E-NCP - mutación,,
2025-12-29,MLBS358953960,MLBS358953960,512254339,GARDEN_FERTILIZERS,ext_jocambar,Aprobado,ASP,ext_vitofalo,,NOT OK,NOT OK,E-NCP,,,"Se debería rechazar por descarte ya que toda la PDP refería a que era de 1kg, solo el titulo y alguna imagen mencionaba 5, se paso por la matriz y dio definido al 1",E-NCP - mutación,,
2025-12-29,MLBS359289110,MLBS359289110,512634981,TENNIS_BALLS,ext_fagaglia,Rechazado,E-ICN,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS359289110,MLBS359289110,512634982,TENNIS_BALLS,ext_fagaglia,Rechazado,E-ICN,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS359289110,MLBS359289110,512634988,TENNIS_BALLS,ext_fagaglia,Rechazado,E-ICN,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS359289110,MLBS359289110,512634991,TENNIS_BALLS,ext_fagaglia,Aprobado,ASP,ext_maminczu,,OK,OK,,,,,,,
2025-12-29,MLBS359289110,MLBS359289110,512634992,TENNIS_BALLS,ext_fagaglia,Aprobado,ASP,ext_maminczu,,OK,OK,,,,,,,
