FECHA_ACCIONAMIENTO,ID_CDM,productora,COLABORADOR,ESTADO_VARIANTE,DOMINIO,PDP_ID,PDP_LINK,ITEM_ID,LINK_ITEM,VARIATION_ID,INFO_CHILD,FORZAR_PDP,RESOLUCION,COMENTARIO,Auditor,EstadoFinal_esCorrecto,Motivo_de_Rechazo_esCorrecto,Accion_Correcta,Casuisticas,Comentario
30 dic 2025,12732970,Netkel,ext_francof,null,SHELVES,MLM62656792,https://articulo.mercadolibre.com.mx/p/MLM62656792,MLM2354252611,https://articulo.mercadolibre.com.mx/MLM-2354252611,null,DEPTH: 1.5 cm/ FINISH: Escarchado/ HEIGHT: 20 cm/ LENGTH: 70 cm/ MATERIAL: MDF/ MAX_WEIGHT_SUPPORTED: 15.876 kg/ SALE_FORMAT: Pack/ THICKNESS: 1.5 cm/ UNITS_PER_PACK: 4,null,OPTIN_SAME_PDP,DESCRIP_UPDATE,ext_maminczu,OK,OK,,,
30 dic 2025,12728102,Netkel,ext_jotrimar,FAMILIA_YA_CREADA,TRADING_CARD_GAMES,MLA58273801,https://articulo.mercadolibre.com.ar/p/MLA58273801,MLA2389824572,https://articulo.mercadolibre.com.ar/MLA-2389824572,null,CARD_DECKS_NUMBER: 1/ LANGUAGE: Español/ TRADING_CARD_NAME: Pokemon,MLA63555794,OPTIN_OTHER_PDP,DESCRIPT_ADD,ext_maminczu,OK,OK,,,
30 dic 2025,12732740,Netkel,ext_toarruss,null,WINES,MLA21809071,https://articulo.mercadolibre.com.ar/p/MLA21809071,MLA762281578,https://articulo.mercadolibre.com.ar/MLA-762281578,null,PACKAGING_TYPE: Botella/ SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1/ UNIT_VOLUME: 750 mL/ VARIETAL: Malbec/ WINE_TYPE: Tinto/ YEAR: 0,MLA21809071,OPTIN_SAME_PDP,IMG_UPDATE,ext_maminczu,OK,OK,,,
30 dic 2025,12734697,Netkel,ext_hernflor,null,BOOKS,MLA21219883,https://articulo.mercadolibre.com.ar/p/MLA21219883,MLA1414143623,https://articulo.mercadolibre.com.ar/MLA-1414143623,null,BOOK_COVER: Blanda/ WITH_INDEX: Sí,null,DESESTIMAR,No es un kit oficial,ext_maminczu,OK,OK,,,
30 dic 2025,12733175,Netkel,ext_igcuevas,null,WELDING_MACHINES,MLB16598881,https://produto.mercadolivre.com.br/p/MLB16598881,MLB3871608227,https://produto.mercadolivre.com.br/MLB-3871608227,null,COLOR: Azul/Preto/ VOLTAGE: 220V,null,DESESTIMAR,Pain APD,ext_maminczu,OK,OK,,,
30 dic 2025,12734691,Netkel,ext_jotrimar,FAMILIA_YA_CREADA,HAIR_CLIPPERS_ELECTRIC_SHAVERS_AND_HAIR_TRIMMERS,MLB24066387,https://produto.mercadolivre.com.br/p/MLB24066387,MLB3433286033,https://produto.mercadolivre.com.br/MLB-3433286033,null,COLOR: Preto/ VOLTAGE: 127/220V,MLB34971535,OPTIN_OTHER_PDP,IMG_ADD,ext_maminczu,OK,NOT OK,Hacer calidad,PDP sin calidad,podria haber utilizado la descripcion
30 dic 2025,12733180,Netkel,ext_tovulcan,null,TABLETS,MPE56438946,https://articulo.mercadolibre.com.pe/p/MPE56438946,MPE845718038,https://articulo.mercadolibre.com.pe/MPE-845718038,null,"CAPACITY: 128 GB/ DISPLAY_SIZE: 8.7 """,null,DESESTIMAR,Pain APD,ext_maminczu,OK,OK,,,
30 dic 2025,12731810,Netkel,ext_igjerez,null,WASTE_BASKETS,MLB29010232,https://produto.mercadolivre.com.br/p/MLB29010232,MLB4108170833,https://produto.mercadolivre.com.br/MLB-4108170833,null,SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ VOLUME_CAPACITY: 50 L,null,OPTIN_SAME_PDP,IMG_UPDATE_DELETE,ext_vitofalo,NOT OK,NOT OK,Crear variante,PDP incorrecta,"Se coloco el mismo ID pero la variante no tiene imágenes, ni está activa, ni coinciden los PKs. Se deberia crear la familia y allí la variante."
30 dic 2025,12731802,Netkel,ext_joastori,FAMILIA_YA_CREADA,INFLATABLE_POOLS,MLB45181249,https://produto.mercadolivre.com.br/p/MLB45181249,MLB3941731951,https://produto.mercadolivre.com.br/MLB-3941731951,null,COLOR: Amarelo/ WATER_CAPACITY: 310 L,MLB45181252,OPTIN_OTHER_PDP,IMG_UPDATE,ext_vitofalo,OK,OK,,,
30 dic 2025,12732262,Netkel,ext_fltangor,null,BIRTHDAY_CANDLES_AND_SPARKLERS,MLM41805707,https://articulo.mercadolibre.com.mx/p/MLM41805707,MLM3102176220,https://articulo.mercadolibre.com.mx/MLM-3102176220,null,CANDLE_AND_SPARKLER_SHAPE: Cilíndrica/ COLOR: Chispa Blanca/ DESIGN: CHISPERO/ SALE_FORMAT: Pack/ UNITS_PER_PACK: 30,MLM41805707,OPTIN_SAME_PDP,IMG_UPDATE_ADD TITLE_ DESCRIP_UPDATE UPDATE,ext_vitofalo,OK,OK,,,
30 dic 2025,12733533,Netkel,ext_agfasson,FAMILIA_YA_CREADA,MICROSCOPES,MLB44498713,https://produto.mercadolivre.com.br/p/MLB44498713,MLB3791261873,https://produto.mercadolivre.com.br/MLB-3791261873,null,COLOR: Branco,MLB44498730,OPTIN_OTHER_PDP,IMG_UPDATE/ATT_ADD_FAMILY,ext_vitofalo,OK,OK,,,
30 dic 2025,12732999,Netkel,ext_agnovare,FAMILIA_YA_CREADA,MIRRORS,MLM29861688,https://articulo.mercadolibre.com.mx/p/MLM29861688,MLM1559595181,https://articulo.mercadolibre.com.mx/MLM-1559595181,null,HEIGHT: 1.8 m/ MIRROR_FRAME_COLOR: Sin marco/ MIRROR_LIGHT_TEMPERATURE: Fría/ POWER_SUPPLY_TYPE: Corriente eléctrica/ VOLTAGE: 127/220V,MLM29861689,OPTIN_OTHER_PDP,MIX:DESCRIP_UPDATE/TITTLE_UPDATE,ext_vitofalo,OK,NOT OK,Activar PDP,PDP inactiva,La PDP se encontraba inactiva en MLM
30 dic 2025,12732867,Netkel,ext_tibareir,null,LAUNDRY_WASH_BAGS,MLM29547250,https://articulo.mercadolibre.com.mx/p/MLM29547250,MLM3436029540,https://articulo.mercadolibre.com.mx/MLM-3436029540,null,LENGTH: 71.12 cm/ SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1/ WIDTH: 101.6 cm,null,ITEM_INDEFINIDED,Color no definido.,ext_vitofalo,OK,OK,,,
30 dic 2025,12732929,Netkel,ext_fltangor,FAMILIA_YA_CREADA,WARDROBES_AND_UPPER_STORAGES,MLB29674351,https://produto.mercadolivre.com.br/p/MLB29674351,MLB3281657693,https://produto.mercadolivre.com.br/MLB-3281657693,null,COLOR: Ype Nobre Grafite,MLB29674353,OPTIN_OTHER_PDP,IMG_UPDATE_ADD TITLE_UPDATE DESCRIP_UPDATE MF_UPDATE,ext_vitofalo,OK,OK,,,
2 ene 2026,12736064,Netkel,ext_agfasson,null,NAIL_POLISH,MLB34722901,https://produto.mercadolivre.com.br/p/MLB34722901,MLB3615123835,https://produto.mercadolivre.com.br/MLB-3615123835,null,COLOR: Sortidas/ SALE_FORMAT: Kit/ UNITS_PER_PACK: 30/ UNIT_VOLUME: 8 mL,null,DESESTIMAR,no es un kit oficial,ext_joatenci,OK,OK,,,
2 ene 2026,12737581,Netkel,ext_igjerez,FAMILIA_YA_CREADA,KITCHEN_POTS,MLB21170548,https://produto.mercadolivre.com.br/p/MLB21170548,MLB1948428263,https://produto.mercadolivre.com.br/MLB-1948428263,null,COLOR: Prateado/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ VOLUME_CAPACITY: 1.8 L,MLB21452539,OPTIN_OTHER_PDP,IMG_UPDATE_ADD,ext_joatenci,OK,OK,,,
2 ene 2026,12737154,Netkel,ext_matiam,null,ELECTRIC_SANDWICH_MAKERS,MLB28116329,https://produto.mercadolivre.com.br/p/MLB28116329,MLB4013975451,https://produto.mercadolivre.com.br/MLB-4013975451,null,VOLTAGE: 127V,null,OPTIN_SAME_PDP,IMG_UPDATE,ext_joatenci,OK,OK,,,
2 ene 2026,12735216,Netkel,ext_tibareir,null,PARTY_BRACELETS_AND_NECKLACES,MLM35390886,https://articulo.mercadolibre.com.mx/p/MLM35390886,MLM1691892678,https://articulo.mercadolibre.com.mx/MLM-1691892678,null,ACCESSORY_SHAPE: Circular/ COLOR: Surtido/ SALE_FORMAT: Pack/ UNITS_PER_PACK: 100,null,ITEM_INDEFINIDED,Color sin definir,ext_joatenci,OK,NOT OK,,,
2 ene 2026,12736548,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,PERFUMES,MLM21296955,https://articulo.mercadolibre.com.mx/p/MLM21296955,MLM2718598114,https://articulo.mercadolibre.com.mx/MLM-2718598114,null,IS_REFILLABLE: No/ UNIT_VOLUME: 90 mL,MLM61773674,OPTIN_OTHER_PDP,DESCRIP_UPDATE/IMG_UPDATE,ext_joatenci,OK,OK,,,
2 ene 2026,12736690,Netkel,ext_hernflor,null,HAMMER_DRILLS,MLM19592096,https://articulo.mercadolibre.com.mx/p/MLM19592096,MLM1705673677,https://articulo.mercadolibre.com.mx/MLM-1705673677,null,COLOR: Amarillo/ VOLTAGE: 127V,null,DESESTIMAR,No es un kit de fabrica,ext_joatenci,OK,OK,,,
2 ene 2026,12737202,Netkel,ext_jocambar,FAMILIA_YA_CREADA,BEDS,MLB22345421,https://produto.mercadolivre.com.br/p/MLB22345421,MLB3888496369,https://produto.mercadolivre.com.br/MLB-3888496369,null,COLOR: Branco,MLB51809557,OPTIN_OTHER_PDP,descrip_update// IMG_UPDATE_DELETE:,ext_joatenci,OK,OK,,,
2 ene 2026,12735665,Netkel,ext_juawagne,null,SURVEILLANCE_CAMERAS,MLB55932462,https://produto.mercadolivre.com.br/p/MLB55932462,MLB2741546956,https://produto.mercadolivre.com.br/MLB-2741546956,null,COLOR: Branco/ SALE_FORMAT: Kit/ UNITS_PER_PACK: 6,MLB55932462,OPTIN_SAME_PDP,IMG_UPDATE_ADD,ext_joatenci,OK,OK,,,
2 ene 2026,12736957,Netkel,ext_jocambar,null,OUTDOOR_TABLES,MLB29327475,https://produto.mercadolivre.com.br/p/MLB29327475,MLB1667488905,https://produto.mercadolivre.com.br/MLB-1667488905,null,COLOR: Marrom,MLB29327475,OPTIN_SAME_PDP,title_update,ext_joatenci,OK,OK,,,
2 ene 2026,12738040,Netkel,ext_jotrimar,null,SURVEILLANCE_CAMERAS,MLC46553418,https://articulo.mercadolibre.cl/p/MLC46553418,MLC2708408110,https://articulo.mercadolibre.cl/MLC-2708408110,null,SALE_FORMAT: Pack/ UNITS_PER_PACK: 4,null,OPTIN_SAME_PDP,DESCRIPT_ADD/IMG_ADD/ATT_ADD_FAMILY,ext_joatenci,OK,OK,,,
2 ene 2026,12729388,Netkel,ext_matiam,FAMILIA_YA_CREADA,AUTOMOTIVE_TIRES,MLM48779614,https://articulo.mercadolibre.com.mx/p/MLM48779614,MLM2306574503,https://articulo.mercadolibre.com.mx/MLM-2306574503,null,IS_RUN_FLAT: No/ LOAD_INDEX: 95/ SERVICE_TYPE: P/ SPEED_INDEX: W/ TIRES_NUMBER: 2/ UNITS_PER_PACK: 2,MLM63688867,OPTIN_OTHER_PDP,Creación hijjo 63688867; ATT_UPDATE,ext_joatenci,OK,OK,,,
2 ene 2026,12734839,Netkel,ext_flagusti,null,ELECTRIC_BLOWERS,MLB54798268,https://produto.mercadolivre.com.br/p/MLB54798268,MLB5838450450,https://produto.mercadolivre.com.br/MLB-5838450450,null,COLOR: Vermelho/ VOLTAGE: 43cc,MLB,OPTIN_SAME_PDP,"IMG_UPDATE, DESCRIP_UPDATE",ext_lopmatia,OK,OK,,,
2 ene 2026,12735293,Netkel,ext_toarruss,null,PET_BRUSHES,MLA54316521,https://articulo.mercadolibre.com.ar/p/MLA54316521,MLA2161044970,https://articulo.mercadolibre.com.ar/MLA-2161044970,null,BREED_SIZE: Cualquiera/ COLOR: Negro/ RECOMMENDED_COAT_LENGTH: Remueve todos los pelos/ SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1,MLA54316521,OPTIN_SAME_PDP,ADD_IMAGES,ext_lopmatia,OK,NOT OK,Hacer calidad,PDP sin calidad,Se podia sumar descripción que sumaba valor a la PDP
2 ene 2026,12736813,Netkel,ext_fltangor,null,DISHES_PLATES,MLA28344543,https://articulo.mercadolibre.com.ar/p/MLA28344543,MLA1749256116,https://articulo.mercadolibre.com.ar/MLA-1749256116,null,COLOR: Blanco/ PATTERN_NAME: Blanco/ SALE_FORMAT: Pack/ UNITS_PER_PACK: 6,MLA28344545,OPTIN_SAME_PDP,TITLE_UPDATE DESCRIP_UPDATE MF_UPDATE,ext_lopmatia,OK,NOT OK,28344545,PDP incorrecta,Se asocio al padre y no a la variante 28344545
2 ene 2026,12735183,Netkel,ext_joastori,FAMILIA_YA_CREADA,MOTORCYCLE_TIRES,MLM20981236,https://articulo.mercadolibre.com.mx/p/MLM20981236,MLM2210790699,https://articulo.mercadolibre.com.mx/MLM-2210790699,null,LOAD_INDEX: 73 / 58/ MOUNTING_TYPE: Sin cámara/ POSITION: Delantera/Trasera/ SPEED_INDEX: W/ TIRES_NUMBER: 2,MLM20981261,OPTIN_OTHER_PDP,IMG_UPDATE / ATT_ADD_FAMILY,ext_lopmatia,OK,NOT OK,36383264,PDP incorrecta,"Se asocio a una PDP con otros tamaños de neumatico, correspondia D 36383264"
2 ene 2026,12736877,Netkel,ext_joavgust,null,LADDERS,MCO30924907,https://articulo.mercadolibre.com.co/p/MCO30924907,MCO637388547,https://articulo.mercadolibre.com.co/MCO-637388547,null,COLOR: Gris,null,DESESTIMAR,No es un kit oficial,ext_lopmatia,OK,OK,,,
2 ene 2026,12736998,Netkel,ext_elgramug,null,MICRONEEDLING_CARTRIDGES,MLB32399379,https://produto.mercadolivre.com.br/p/MLB32399379,MLB1249579816,https://produto.mercadolivre.com.br/MLB-1249579816,null,NEEDLES_NUMBER: 36,null,OPTIN_SAME_PDP,IMG_ADD,ext_lopmatia,OK,OK,,,
2 ene 2026,12735663,Netkel,ext_fltangor,null,APPLIANCE_CONTROL_BOARDS,MLB53413195,https://produto.mercadolivre.com.br/p/MLB53413195,MLB5763285254,https://produto.mercadolivre.com.br/MLB-5763285254,null,VOLTAGE: 127/220V,MLB53413195,OPTIN_SAME_PDP,IMG_UPDATE_ADD TITLE_UPDATE DESCRIP_UPDATE MF_UPDATE,ext_lopmatia,OK,OK,,,
2 ene 2026,12738033,Netkel,ext_agfasson,null,AUTOMOTIVE_TIRES,MLB35398396,https://produto.mercadolivre.com.br/p/MLB35398396,MLB5308418784,https://produto.mercadolivre.com.br/MLB-5308418784,null,IS_RUN_FLAT: Não/ LOAD_INDEX: kg/ TIRES_NUMBER: 4/ UNITS_PER_PACK: 4,null,OPTIN_SAME_PDP,IMG_UPDATE,ext_lopmatia,OK,OK,,,
2 ene 2026,12737032,Netkel,ext_matvalle,FAMILIA_YA_CREADA,AUTOMOTIVE_TIRES,MLA20013554,https://articulo.mercadolibre.com.ar/p/MLA20013554,MLA1409944094,https://articulo.mercadolibre.com.ar/MLA-1409944094,null,IS_RUN_FLAT: No/ LOAD_INDEX: 102/ SERVICE_TYPE: P/ SPEED_INDEX: V/ TIRES_NUMBER: 1/ UNITS_PER_PACK: 1,MLA45904120,OPTIN_OTHER_PDP,ATT_ADD_CHILD,ext_lopmatia,OK,OK,,,
2 ene 2026,12737695,Netkel,ext_flagusti,FAMILIA_YA_CREADA,SUNSCREENS,MLB2047896591,https://produto.mercadolivre.com.br/p/MLB2047896591,MLB3623509017,https://produto.mercadolivre.com.br/MLB-3623509017,null,NET_VOLUME: 300 mL/ NET_WEIGHT: 340 g/ SALE_FORMAT: Kit/ SUN_PROTECTION_FACTOR: 50/ UNITS_PER_PACK: 3,MLB36889513,OPTIN_OTHER_PDP,IMG_UPDATE,ext_lopmatia,OK,OK,,,
2 ene 2026,12736175,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,BABY_FORMULAS,MLB9117204,https://produto.mercadolivre.com.br/p/MLB9117204,MLB3798243351,https://produto.mercadolivre.com.br/MLB-3798243351,null,FLAVOR: Sem sabor/ PACKAGING_TYPE: Lata/ SALE_FORMAT: Kit/ UNITS_PER_PACK: 1/ UNITS_PER_PACKAGE: 3/ UNIT_VOLUME: 400 mL/ UNIT_WEIGHT: 400 g,MLB16020805,OPTIN_OTHER_PDP,IMG_UPDATE,ext_lopmatia,OK,OK,,,
2 ene 2026,12737055,Netkel,ext_agnovare,null,SUPPLEMENTS,MLB18958233,https://produto.mercadolivre.com.br/p/MLB18958233,MLB3794382397,https://produto.mercadolivre.com.br/MLB-3794382397,181194609568,FLAVOR: Creatina Micronizada Pó Sem Sabor 300g 60 Doses On Optimum Nutrition,null,OPTIN_SAME_PDP,ATT_DELETE_FAMILY,ext_maminczu,OK,OK,,,
2 ene 2026,12736446,Netkel,ext_igjerez,null,PERFUMES,MLB53767599,https://produto.mercadolivre.com.br/p/MLB53767599,MLB4189279531,https://produto.mercadolivre.com.br/MLB-4189279531,null,IS_REFILLABLE: Não/ UNIT_VOLUME: 100 mL,null,OPTIN_SAME_PDP,IMG_UPDATE_ADD,ext_maminczu,OK,OK,,,
2 ene 2026,12737305,Netkel,ext_namangas,null,DRIED_FRUITS,MLB39940783,https://produto.mercadolivre.com.br/p/MLB39940783,MLB3678419461,https://produto.mercadolivre.com.br/MLB-3678419461,null,NET_WEIGHT: 1 kg/ SALE_CONDITION: Embalado/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ UNITS_PER_PACKAGE: 1,null,OPTIN_SAME_PDP,IMG_UPDATE,ext_maminczu,OK,NOT OK,Hacer Calidad,PDP sin calidad,No se ven las imagenes impactadas
2 ene 2026,12737430,Netkel,ext_namangas,null,BEARING_PULLERS,MLB26695335,https://produto.mercadolivre.com.br/p/MLB26695335,MLB4604846888,https://produto.mercadolivre.com.br/MLB-4604846888,null,CLAWS_NUMBER: 3/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1,null,OPTIN_SAME_PDP,ATT_UPDATE_FAMILY,ext_maminczu,OK,OK,,,
2 ene 2026,12188836,Netkel,ext_jotrimar,FAMILIA_YA_CREADA,CELLPHONES,MLA51869106,https://articulo.mercadolibre.com.ar/p/MLA51869106,MLA2432691456,https://articulo.mercadolibre.com.ar/MLA-2432691456,186087638988,COLOR: Plateado,MLA63687770,OPTIN_OTHER_PDP,Se creo variante en la familia,ext_maminczu,OK,OK,,,
2 ene 2026,12737194,Netkel,ext_agfasson,FAMILIA_YA_CREADA,DIGITAL_CAMERAS,MCO18931583,https://articulo.mercadolibre.com.co/p/MCO18931583,MCO2613387114,https://articulo.mercadolibre.com.co/MCO-2613387114,null,COLOR: Negra,MCO18931584,OPTIN_OTHER_PDP,DESCRIP_UPDATE,ext_maminczu,OK,NOT OK,Hacer Calidad,PDP sin calidad,No se ven la descripcion impactadas
2 ene 2026,12735906,Netkel,ext_mibrizue,FAMILIA_YA_CREADA,HORSE_SADDLES,MLB51114845,https://produto.mercadolivre.com.br/p/MLB51114845,MLB2069270220,https://produto.mercadolivre.com.br/MLB-2069270220,null,"COLOR: Encerada/ HORSE_SADDLE_SIZE: 15 """,MLB51114846,OPTIN_OTHER_PDP,DESCRIP_UPDATE,ext_maminczu,OK,OK,,,
2 ene 2026,12737414,Netkel,ext_dadi,null,DESKTOP_COMPUTER_KITS,MLA45890880,https://articulo.mercadolibre.com.ar/p/MLA45890880,MLA2022552000,https://articulo.mercadolibre.com.ar/MLA-2022552000,null,PROCESSOR_BRAND: AMD/ PROCESSOR_LINE: AMD Ryzen 7/ PROCESSOR_MODEL: Ryzen 7 5700G/ RAM_MEMORY_MODULE_TOTAL_CAPACITY: 16 GB,null,DESESTIMAR,Es kit no oficial,ext_maminczu,OK,OK,,,
2 ene 2026,12735882,Netkel,ext_matvalle,FAMILIA_YA_CREADA,POOL_LADDERS,MLA28648804,https://articulo.mercadolibre.com.ar/p/MLA28648804,MLA1829604760,https://articulo.mercadolibre.com.ar/MLA-1829604760,null,COLOR: Azul,MLA63796811,OPTIN_OTHER_PDP,MIX:TITLE_UPDATE/DESCRIP_UPDATE/IMG_UPDATE_ADD/ATT_ADD_CHILD/ATT_UPDATE_PARENT,ext_maminczu,OK,OK,,,
2 ene 2026,12737966,Netkel,ext_hernflor,null,VIDEO_GAME_STEERING_WHEELS,MLB34239753,https://produto.mercadolivre.com.br/p/MLB34239753,MLB4231934549,https://produto.mercadolivre.com.br/MLB-4231934549,null,COLOR: Preto,null,DESESTIMAR,Producto usado,ext_maminczu,OK,OK,,,
2 ene 2026,12735266,Netkel,ext_sancjoaq,FAMILIA_YA_CREADA,NAIL_DRYERS,MLB21847618,https://produto.mercadolivre.com.br/p/MLB21847618,MLB1035431456,https://produto.mercadolivre.com.br/MLB-1035431456,null,COLOR: Branco/ VOLTAGE: 110V/220V (Bivolt),MLB21847620,OPTIN_OTHER_PDP,ATT_UPDATE/IMG_ADD,ext_maminczu,OK,NOT OK,Hacer Calidad,PDP sin calidad,No se ven las imagenes impactadas
2 ene 2026,12736830,Netkel,ext_elgramug,FAMILIA_YA_CREADA,AUTOMOTIVE_TIRES,MLB27439501,https://produto.mercadolivre.com.br/p/MLB27439501,MLB3208732248,https://produto.mercadolivre.com.br/MLB-3208732248,null,IS_RUN_FLAT: Não/ LOAD_INDEX: 112 - 1120 kg/ TIRES_NUMBER: 4/ UNITS_PER_PACK: 4,MLB28115685,OPTIN_OTHER_PDP,ATT_ADD_FAMILY/DESCRIP_UPDATE,ext_vitofalo,OK,OK,,,
2 ene 2026,12737414,Netkel,ext_dadi,null,DESKTOP_COMPUTER_KITS,MLA33115319,https://articulo.mercadolibre.com.ar/p/MLA33115319,MLA2022655528,https://articulo.mercadolibre.com.ar/MLA-2022655528,null,PROCESSOR_BRAND: AMD/ PROCESSOR_LINE: AMD Ryzen 7/ PROCESSOR_MODEL: Ryzen 7 5700G/ RAM_MEMORY_MODULE_TOTAL_CAPACITY: 16 GB,null,DESESTIMAR,Es kit no oficial,ext_vitofalo,OK,OK,,,
2 ene 2026,12737514,Netkel,ext_joastori,null,WELDING_CURTAINS,MLB25676082,https://produto.mercadolivre.com.br/p/MLB25676082,MLB1161508933,https://produto.mercadolivre.com.br/MLB-1161508933,null,COLOR: Não se aplica/ UNITS_PER_PACKAGE: 1,null,ITEM_INDEFINIDED,No se define el color,ext_vitofalo,OK,OK,,,
2 ene 2026,12738472,Netkel,ext_agnovare,null,ELECTRIC_GRAIN_MILLS,MLB40691555,https://produto.mercadolivre.com.br/p/MLB40691555,MLB2842943224,https://produto.mercadolivre.com.br/MLB-2842943224,null,COLOR: Prateado,null,OPTIN_SAME_PDP,MIX:DESCRIP_UPDATE/ATT_ADD_FAMILY,ext_vitofalo,NOT OK,NOT OK,Crear variante,Motivo vs PDP,"El item menciona en titulo e imagen, tmb atts que es 220V, mientras que el de la pdp es 110V"
2 ene 2026,12737452,Netkel,ext_siosanch,null,CLEANING_SUPPLIES,MLB2045362206,https://produto.mercadolivre.com.br/p/MLB2045362206,MLB3242391705,https://produto.mercadolivre.com.br/MLB-3242391705,null,SALE_FORMAT: Kit/ UNITS_PER_PACK: 2,null,DESESTIMAR,Kit no oficial,ext_vitofalo,OK,OK,,,
2 ene 2026,12734817,Netkel,ext_joavgust,null,WELDING_MACHINES,MLM15990807,https://articulo.mercadolibre.com.mx/p/MLM15990807,MLM1893927631,https://articulo.mercadolibre.com.mx/MLM-1893927631,null,COLOR: Naranja/Negro/ VOLTAGE: 127/220V,null,DESESTIMAR,No es un Kit oficial,ext_vitofalo,OK,OK,,,
2 ene 2026,12735783,Netkel,ext_mibrizue,null,CHRISTMAS_AND_DECORATIVE_STRINGS_LIGHTS,MLB61390937,https://produto.mercadolivre.com.br/p/MLB61390937,MLB4222106213,https://produto.mercadolivre.com.br/MLB-4222106213,null,CABLE_COLOR: Preto/ LENGTH: 10 m/ LIGHTS_COLOR: Branco Quente,null,OPTIN_SAME_PDP,DESCRIP_UPDATE,ext_vitofalo,OK,OK,,,
5 ene 2026,13308119,Netkel,ext_joavgust,null,PERFUMES,MLM35533696,https://articulo.mercadolibre.com.mx/p/MLM35533696,MLM3649854846,https://articulo.mercadolibre.com.mx/MLM-3649854846,null,IS_REFILLABLE: No/ UNIT_VOLUME: 50 mL,MLM35533696,OPTIN_SAME_PDP,IMG_UPDATE,ext_joatenci,NOT OK,NOT OK,Crear familia,,La PDP a la que se asoció cuenta con otras variantes distintas del producto
5 ene 2026,13308329,Netkel,ext_ensole,null,PENS,MLM44427567,https://articulo.mercadolibre.com.mx/p/MLM44427567,MLM2315897443,https://articulo.mercadolibre.com.mx/MLM-2315897443,188035391105,EXTERIOR_COLOR: Negro/ INK_COLOR: Azul/Negro,null,OPTIN_SAME_PDP,ATT_ADD_FAMILY/ATT_ADD_CHILD/TITLE_UPDATE,ext_joatenci,OK,OK,,,
5 ene 2026,13306571,Netkel,ext_siosanch,null,POPCORN_MACHINES,MLM63542979,https://articulo.mercadolibre.com.mx/p/MLM63542979,MLM3665032336,https://articulo.mercadolibre.com.mx/MLM-3665032336,null,COLOR: Rojo/ VOLTAGE: 127V,null,DESESTIMAR,"Item menciona en descrip que incluye ""otro accesorio"" pero no menciona cual es, tampoco se logra definir con info de pdp",ext_joatenci,OK,OK,,,
5 ene 2026,13306526,Netkel,ext_elgramug,null,AIR_FRYERS,MLB43419974,https://produto.mercadolivre.com.br/p/MLB43419974,MLB4366406623,https://produto.mercadolivre.com.br/MLB-4366406623,null,COLOR: Inox/ VOLTAGE: 110V,null,OPTIN_SAME_PDP,ATT_ADD_FAMILY,ext_joatenci,OK,OK,,,
5 ene 2026,13308158,Netkel,ext_toarruss,null,PLACEMATS,MLM63099371,https://articulo.mercadolibre.com.mx/p/MLM63099371,MLM4074766502,https://articulo.mercadolibre.com.mx/MLM-4074766502,null,COLOR: Dorado/ DIAMETER: 38 cm/ LENGTH: 38 cm/ PATTERN_NAME: 005/ SALE_FORMAT: Pack/ UNITS_PER_PACK: 6/ WIDTH: 38 cm,MLM63099371,OPTIN_SAME_PDP,ADD_IMAGES,ext_joatenci,OK,OK,,,
5 ene 2026,13307245,Netkel,ext_siosanch,null,FITNESS_TRAMPOLINES,MLM63251295,https://articulo.mercadolibre.com.mx/p/MLM63251295,MLM4492367314,https://articulo.mercadolibre.com.mx/MLM-4492367314,187909312502,COLOR: Negro,null,ITEM_INDEFINIDED,"Att cant resortes: 25, mientras que en desc refiere a 24, a su vez refiere a cant de patas: 6 y 5.",ext_joatenci,OK,OK,,,
5 ene 2026,13306703,Netkel,ext_elgramug,CREACION_VARIANTE,GARDEN_CHAIRS_BENCHES_AND_SOFAS,MLM39363441,https://articulo.mercadolibre.com.mx/p/MLM39363441,MLM2491333845,https://articulo.mercadolibre.com.mx/MLM-2491333845,null,COLOR: Blanco/ SALE_FORMAT: Pack/ TOTAL_HEIGHT: 83 cm/ UNITS_PER_PACK: 10/ WIDTH: 45 cm/ WITH_ARMREST: No,MLM44028469,OPTIN_OTHER_PDP,ATT_ADD_FAMILY,ext_joatenci,OK,OK,,,
5 ene 2026,13307667,Netkel,ext_agnovare,null,VIDEO_GAMES,MLM27444074,https://articulo.mercadolibre.com.mx/p/MLM27444074,MLM4454087942,https://articulo.mercadolibre.com.mx/MLM-4454087942,null,FORMAT: Físico/ VIDEO_GAME_PLATFORM: Nintendo,null,OPTIN_SAME_PDP,ATT_ADD_FAMILY,ext_joatenci,OK,OK,,,
